articleID,pilotNames,copilotNames,pilotTTC,copilotTTC,pilotStartDate,copilotStartDate,completionDate,Author_Assistance,finalOutcome,Insufficient_Information_Errors,locus_typo,locus_specification,locus_analysis,locus_data,locus_unidentified,locus_typo_resolved,locus_specification_resolved,locus_analysis_resolved,locus_data_resolved,locus_unidentified_resolved
3-10-2014_PS,"Gobi, Marc",Kyle MacDonald,720,100,2017-10-26,2018-06-13,2019-04-20,TRUE,Failure despite author assistance,2,0,1,0,0,2,0,0,0,0,0
